,Ind_ID,Gender,Car_owner,Property_owner,Children,Annual_income,Type_income,Education,Marital_status,Housing_type,Age,Employed_since,Type_occupation,Family_members,label
1481,5068367,F,Y,Y,1,270000.0,Working,Secondary,Married,House / apartment,39.0,9.0,Laborers,3,0
1482,5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,35.0,14.0,Core staff,2,0
1483,5114348,M,Y,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,27.0,8.0,Other,2,0
1484,5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,36.0,6.0,Managers,2,0
1485,5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,44.0,1.0,Sales staff,3,0
1486,5054343,F,Y,N,0,225000.0,Working,Secondary,Married,House / apartment,57.0,3.0,Sales staff,2,0
1487,5009000,M,Y,Y,0,157500.0,Working,Secondary,Married,House / apartment,27.0,2.0,Drivers,2,0
1488,5090302,F,N,Y,0,405000.0,Commercial associate,Secondary,Married,House / apartment,48.0,13.0,Sales staff,2,0
1489,5067299,M,N,Y,0,225000.0,Commercial associate,Secondary,Not married,House / apartment,25.0,3.0,Laborers,1,0
1490,5010344,F,N,N,0,216000.0,Pensioner,Secondary,Married,House / apartment,63.0,0.0,Other,2,0
1491,5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,48.0,21.0,Other,3,0
1492,5038582,F,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,67.0,0.0,Other,2,0
1493,5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,7.0,Managers,3,0
1494,5067638,F,N,Y,0,157500.0,Pensioner,Secondary,Not married,House / apartment,63.0,0.0,Other,1,0
1495,5010795,F,N,N,0,45000.0,State servant,Secondary,Married,House / apartment,38.0,15.0,Medicine staff,2,0
1496,5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,43.0,2.0,Other,2,0
1497,5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Not married,House / apartment,26.0,0.0,Managers,2,0
1498,5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,60.0,14.0,Core staff,2,0
1499,5125172,F,Y,Y,0,157500.0,Working,Secondary,Married,House / apartment,41.0,1.0,Laborers,2,0
1500,5117190,F,N,Y,3,207000.0,Commercial associate,Secondary,Widow,House / apartment,42.0,1.0,Other,4,0
1501,5009798,F,N,N,0,198000.0,Pensioner,Secondary,Widow,House / apartment,60.0,0.0,Other,1,0
1502,5024077,F,Y,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,56.0,0.0,Other,1,0
1503,5118580,F,Y,Y,0,180000.0,Working,Secondary,Married,House / apartment,36.0,5.0,Laborers,2,0
1504,5053535,F,N,Y,0,216000.0,Pensioner,Higher education,Not married,House / apartment,56.0,0.0,Other,1,0
1505,5045070,F,N,N,0,112500.0,Working,Secondary,Married,House / apartment,28.0,7.0,Laborers,2,0
1506,5062334,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,25.0,3.0,Other,2,0
1507,5051097,F,N,N,0,69750.0,Pensioner,Secondary,Widow,Municipal apartment,60.0,0.0,Other,1,0
1508,5021968,F,N,N,1,103500.0,Working,Secondary,Married,House / apartment,32.0,3.0,Sales staff,3,0
1509,5028858,M,Y,Y,1,157500.0,Working,Secondary,Married,House / apartment,38.0,8.0,Laborers,3,0
1510,5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.0,2.0,Core staff,2,0
1511,5112652,F,N,N,0,67500.0,Working,Secondary,Married,With parents,44.0,8.0,Cooking staff,2,0
1512,5115523,F,N,Y,3,112500.0,Working,Secondary,Married,House / apartment,36.0,10.0,Core staff,5,0
1513,5105069,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,37.0,1.0,Other,2,0
1514,5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,33.0,6.0,Laborers,2,0
1515,5088689,M,N,Y,1,135000.0,Working,Secondary,Married,House / apartment,51.0,4.0,Laborers,3,0
1516,5132784,M,Y,Y,0,112500.0,Working,Secondary,Not married,House / apartment,24.0,1.0,Laborers,1,0
1517,5048458,F,Y,Y,1,126000.0,Working,Higher education,Married,House / apartment,26.0,0.0,Other,3,0
1518,5023719,F,Y,Y,0,175500.0,Pensioner,Higher education,Married,House / apartment,60.0,0.0,Other,2,0
1519,5065477,M,N,N,1,148500.0,Working,Secondary,Married,House / apartment,37.0,0.0,Laborers,3,0
1520,5024096,F,Y,N,0,126000.0,State servant,Incomplete higher,Not married,House / apartment,33.0,14.0,Core staff,1,0
1521,5033520,F,Y,Y,3,180000.0,Working,Secondary,Married,Municipal apartment,34.0,16.0,Medicine staff,5,0
1522,5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Not married,With parents,29.0,6.0,Sales staff,1,0
1523,5089954,M,N,Y,1,126000.0,Commercial associate,Secondary,Civil marriage,House / apartment,35.0,6.0,Other,3,0
1524,5048642,F,N,N,0,157500.0,Pensioner,Secondary,Separated,House / apartment,66.0,0.0,Other,1,0
1525,5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,42.0,3.0,Other,2,0
1526,5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,38.0,5.0,Drivers,4,0
1527,5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary,Married,House / apartment,49.0,10.0,Drivers,2,0
1528,5089719,F,N,N,0,144000.0,Working,Secondary,Married,House / apartment,55.0,13.0,Other,2,0
1529,5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,30.0,2.0,Core staff,2,0
1530,5090942,M,N,N,0,225000.0,Commercial associate,Secondary,Married,House / apartment,37.0,4.0,Low-skill Laborers,2,0
1531,5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,54.0,15.0,Managers,2,0
1532,5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,61.0,2.0,High skill tech staff,2,0
1533,5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,35.0,8.0,Accountants,3,0
1534,5117065,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,44.0,5.0,Accountants,4,0
1535,5118268,M,Y,N,1,360000.0,State servant,Secondary,Married,House / apartment,31.0,10.0,Drivers,3,0
1536,5028645,F,N,Y,0,191399.33,Commercial associate,Higher education,Married,House / apartment,33.0,6.0,Managers,2,0
1537,5023655,F,N,N,0,225000.0,Commercial associate,Incomplete higher,Not married,House / apartment,28.0,3.0,Accountants,1,0
1538,5115992,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,36.0,7.0,Managers,4,0
1539,5118219,M,Y,N,0,270000.0,Working,Secondary,Civil marriage,House / apartment,42.0,2.0,Drivers,2,0
1540,5053790,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,45.0,8.0,Other,2,0
